cod_obj,cod_prov,nomb_prov,cod_dist,nomb_dist,cod_corr,nomb_corr,ley,ley_modi,gace,gace_modi,uso,Shape_Length,Shape_Area
,13,Panamá Oeste,1303,Capira,130312,Villa Rosario,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,35568.315025664320274,23495244.628342784941196
,13,Panamá Oeste,1303,Capira,130313,Santa Rosa,LEY Nº 5 del 19 de enero de 1998,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,66347.676448012920446,93898914.785139694809914
,13,Panamá Oeste,1304,Chame,130401,Chame,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,34537.454892731766449,31301042.136379770934582
,13,Panamá Oeste,1304,Chame,130402,Bejuco,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,54949.450834425697394,59426901.540045574307442
,13,Panamá Oeste,1304,Chame,130403,Buenos Aires,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,44390.195472539293405,40883231.118587940931320
,13,Panamá Oeste,1304,Chame,130404,Cabuya,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,45758.303755508291943,44684010.760144814848900
,13,Panamá Oeste,1304,Chame,130405,Chicá,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,20114.546165824074706,18434607.783687803894281
,13,Panamá Oeste,1304,Chame,130406,El Líbano,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,32903.587003305168764,30463343.952353645116091
,13,Panamá Oeste,1304,Chame,130407,Las Lajas,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,26907.269663282695547,13301785.661038296297193
,13,Panamá Oeste,1304,Chame,130408,Nueva Gorgona,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,28167.033300280032563,19245364.278580911457539
,13,Panamá Oeste,1304,Chame,130409,Punta Chame,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,35876.339659514182131,16572203.684740405529737
,13,Panamá Oeste,1304,Chame,130410,Sajalices,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,26480.665277034615428,24821214.117620732635260
,13,Panamá Oeste,1304,Chame,130411,Sorá,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,46475.187340727206902,76181855.946900650858879
,13,Panamá Oeste,1307,La Chorrera,130701,Barrio Balboa,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,14607.241962202262584,7869762.437817882746458
,13,Panamá Oeste,1307,La Chorrera,130702,Barrio Colón,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,18594.811247114237631,14786662.216460015624762
,13,Panamá Oeste,1307,La Chorrera,130703,Amador,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,371895.895854153495748,133357661.415123119950294
,13,Panamá Oeste,1307,La Chorrera,130703,Amador,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Masa de Agua - Lago,373788.465752630028874,76493489.136395081877708
,13,Panamá Oeste,1307,La Chorrera,130704,Arosemena,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,38429.857572525856085,31317401.852824565023184
,13,Panamá Oeste,1307,La Chorrera,130704,Arosemena,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Masa de Agua - Lago,6693.581260928319352,202448.801424198987661
,13,Panamá Oeste,1307,La Chorrera,130705,El Arado,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,69257.171070600888925,70410720.828677237033844
,13,Panamá Oeste,1307,La Chorrera,130705,El Arado,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Masa de Agua - Lago,16771.836405384918180,653544.128467056783848
,13,Panamá Oeste,1307,La Chorrera,130706,El Coco,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,22077.619537607399252,14858096.685578444972634
,13,Panamá Oeste,1307,La Chorrera,130707,Feuillet,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,24295.056342966461671,19474382.449835330247879
,13,Panamá Oeste,1307,La Chorrera,130708,Guadalupe,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,29857.793338085146388,25589376.437620554119349
,13,Panamá Oeste,1307,La Chorrera,130709,Herrera,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,50963.615939637282281,85972266.455838277935982
,13,Panamá Oeste,1307,La Chorrera,130710,Hurtado,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,41374.734007640108757,47550774.881659261882305
,13,Panamá Oeste,1307,La Chorrera,130711,Iturralde,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,107408.561040177912218,63644257.912365995347500
,13,Panamá Oeste,1307,La Chorrera,130712,La Represa,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,67502.988826168642845,38412050.678912848234177
,13,Panamá Oeste,1307,La Chorrera,130712,La Represa,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Masa de Agua - Lago,50235.823589464933320,5137241.497801248915493
,13,Panamá Oeste,1307,La Chorrera,130713,Los Díaz,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,30590.101459731828072,29354617.012162890285254
,13,Panamá Oeste,1307,La Chorrera,130714,Mendoza,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,107949.061632506782189,54645057.739738702774048
,13,Panamá Oeste,1307,La Chorrera,130714,Mendoza,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Masa de Agua - Lago,94707.227606895277859,12066429.162798574194312
,13,Panamá Oeste,1307,La Chorrera,130715,Obaldía,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,36575.231741543364478,34540062.834500193595886
,13,Panamá Oeste,1307,La Chorrera,130716,Playa Leona,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,51530.601928419186152,52499179.713159531354904
,13,Panamá Oeste,1307,La Chorrera,130717,Puerto Caimito,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,34649.661687332656584,31422546.913740430027246
,13,Panamá Oeste,1307,La Chorrera,130718,Santa Rita,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,39645.336913867024123,32163522.331871043890715
,13,Panamá Oeste,1309,San Carlos,130901,San Carlos ,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,31806.219891577173257,28939357.317812606692314
,13,Panamá Oeste,1309,San Carlos,130902,El Espino,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,35240.878838847296720,35073986.517124004662037
,13,Panamá Oeste,1309,San Carlos,130903,El Higo,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,45235.365803472297557,43764375.192910104990005
,13,Panamá Oeste,1309,San Carlos,130904,Guayabito,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,40090.608281039174472,35690840.124921597540379
,13,Panamá Oeste,1309,San Carlos,130905,La Ermita,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,46218.034788412216585,32830009.282220397144556
,13,Panamá Oeste,1309,San Carlos,130906,La Laguna,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,36558.958819933293853,53629260.145290330052376
,13,Panamá Oeste,1309,San Carlos,130907,Las Uvas,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,26540.328458642125042,17885623.837017219513655
,13,Panamá Oeste,1309,San Carlos,130908,Los Llanitos,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,51811.337590837152675,61770801.963315598666668
,13,Panamá Oeste,1309,San Carlos,130909,San José,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,29852.470007208670722,27172563.464636202901602
,13,Panamá Oeste,1303,Capira,130304,Cermeño,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Tierra,73546.683687794749858,93189550.252753674983978
,08,Panamá,0808,Panamá,080814,Ancón,LEY Nº 1 del 27 de octubre de 1982,LEY Nº 42 del 10 de julio de 2009,GA 20006,GA 26323,Masa de Agua - Lago,119565.169449216555222,8157439.251665748655796
,08,Panamá,0808,Panamá,080814,Ancón,LEY Nº 1 del 27 de octubre de 1982,LEY Nº 42 del 10 de julio de 2009,GA 20006,GA 26323,Tierra,179562.307932674244512,193752501.642073392868042
",05,Darién,0503,Santa Fe,050308,Río Iglesias,LEY N° 1 del 27 de octubre de 1982,""LEY N° 58 del 29 de julio de 1998, LEY N° 57 del 14 de julio de 2017"",GA 20006,""GA 23602, 28322-A"",Tierra,172755.270949903089786,492543878.741705894470215"
,05,Darién,0501,Chepigana,050102,Camogantí,LEY N° 1 del 27 de octubre de 1982,N/A,GA 20006,N/A,Tierra,159489.526223520428175,571031694.051738381385803
,09,Veraguas,0912,Mariato,091205,Tebario,LEY N° 2 del 21 de octubre de 1981 (derogada) Código Administrativo 1916,LEY N° 37 del 24 de junio de 2008,GA 22526,GA 26069,Tierra,57309.300013878069876,76904207.811877146363258
,03,Colón,0301,Colón,030107,Escobal,LEY N° 1 del 27 de octubre de 1982,N/A,GA 20006,N/A,Tierra,358164.730229226639494,78144927.720752328634262
,05,Darién,0501,Chepigana,050102,Camogantí,LEY N° 1 del 27 de octubre de 1982,N/A,GA 20006,N/A,Masa de Agua - Río,71015.546367577873752,21913448.308084063231945
",05,Darién,0503,Santa Fe,050307,Río Congo,LEY N° 1 del 27 de octubre de 1982,""LEY N° 58 del 29 de julio de 1998, LEY N° 57 del 14 de julio de 2017"",GA 19965,""GA 23602, 28322-A"",Masa de Agua - Río,76568.181122388210497,24016404.685236740857363"
,05,Darién,0503,Santa Fe,050314,Cucunatí,LEY N° 58 del 29 de julio de 1998,LEY N° 57 del 14 de julio de 2017,GA 23602,GA 28322-A,Masa de Agua - Río,53826.578713022128795,9291050.969201387837529
",05,Darién,0502,Pinogana,050207,Yaviza,LEY N° 1 del 27 de octubre de 1982,""LEY N° 22 del 8 noviembre de 1983, LEY N° 58 del 29 de julio de 1998, LEY N° 57 del 14 de julio de 2017"",GA 19965,""GA 19976, GA 23602, GA 28322-A"",Masa de Agua - Río,19253.512910040910356,2126070.676503187511116"
,08,Panamá,0806,Chimán,080602,Brujas,LEY Nº 1 del 27 de octubre de 1982,LEY N° 57 del 14 de julio de 2017,GA 20006,28322-A,Masa de Agua - Río,78600.205661795873311,6495637.431734127923846
,05,Darién,0501,Chepigana,050110,Setegantí,LEY N° 1 del 27 de octubre de 1982,LEY N° 58 del 29 de julio de 1998,GA 19965,GA 23602,Masa de Agua - Río,17372.134045668448380,8888257.729257501661777
,05,Darién,0501,Chepigana,050103,Chepigana,LEY N° 1 del 27 de octubre de 1982,LEY N° 58 del 29 de julio de 1998,GA 19965,GA 23602,Masa de Agua - Río,32543.057305037527840,13926053.566648785024881
,05,Darién,0502,Pinogana,050201,El Real de Santa María ,LEY N° 1 del 27 de octubre de 1982,N/A,GA 19965,N/A,Masa de Agua - Río,17021.578741591256403,1985142.058476836653426
",05,Darién,0503,Santa Fe,050308,Río Iglesias,LEY N° 1 del 27 de octubre de 1982,""LEY N° 58 del 29 de julio de 1998, LEY N° 57 del 14 de julio de 2017"",GA 20006,""GA 23602, 28322-A"",Masa de Agua - Río,130107.811418833109201,44577416.241337448358536"
,05,Darién,0503,Santa Fe,050316,Santa Fe ,LEY N° 58 del 29 de julio de 1998,LEY N° 57 del 14 de julio de 2017,GA 23602,GA 28322-A,Masa de Agua - Río,44666.100023165767197,1677432.926332036266103
",01,Bocas del Toro,0102,Changuinola,010223,La Mesa,LEY N° 40 del 30 de abril de 2003,""LEY N° 18 del 26 de febrero de 2009, LEY N° 172 de 19 de octubre de 2020, LEY N° 188 del 4 de diciembrede 2020"",GA 24794,""GA 26233, GA 29169-B, GA 29170-A"",Tierra,26218.939711479182733,24674052.788039151579142"
,01,Bocas del Toro,0102,Changuinola,010214,El Silencio,LEY N° 39 del 8 de junio de 2015,LEY N° 172 del 19 de octubre de 2020,GA 27801-A,GA 29169-B,Tierra,43634.164038001603330,58209365.284839302301407
,01,Bocas del Toro,0102,Changuinola,010216,Finca 30,LEY N° 39 del 8 de junio de 2015,LEY N° 172 del 19 de octubre de 2020,GA 27801-A,GA 29169-B,Tierra,16426.475475760842528,17003279.251546997576952
,01,Bocas del Toro,0102,Changuinola,010213,Barriada 4 de Abril,LEY N° 39 del 8 de junio de 2015,LEY N° 172 del 19 de octubre de 2020,GA 27801-A,GA 29169-B,Tierra,17772.846561928479787,12975327.645696770399809
",01,Bocas del Toro,0102,Changuinola,010201,Changuinola,LEY N° 1 del 27 de octubre de 1982,""LEY N° 5 del 19 de enero de 1998, LEY N° 40 del 30 de abril de 2003, LEY N° 39 del 8 de junio de 2015, LEY N° 172 de 19 de octubre de 2020"",GA 19956,""GA 23464, GA 24794, GA 27801-A, GA 29169-B"",Tierra,10904.221127992963375,4486068.589570564217865"
",01,Bocas del Toro,0102,Changuinola,010206,El Empalme,LEY N° 40 del 30 de abril de 2003,""LEY N° 39 del 8 de junio de 2015, LEY N° 172 del 19 de octubre de 2020"",GA 24794,""GA 27801-A, GA 29169-B"",Tierra,14150.380019854086640,9002903.374127224087715"
,01,Bocas del Toro,0102,Changuinola,010220,Finca 12,LEY N° 172 del 19 de octubre de 2020,N/A,GA 29169-B,N/A,Tierra,8560.372415045638263,2729179.501932351849973
,01,Bocas del Toro,0102,Changuinola,010222,Finca 66,LEY N° 172 del 19 de octubre de 2020,N/A,GA 29169-B,N/A,Tierra,10204.188089232879065,2557013.374166134744883
,01,Bocas del Toro,0102,Changuinola,010219,Finca 4,LEY N° 172 del 19 de octubre de 2020,N/A,GA 29169-B,N/A,Tierra,26455.758756913422985,18620443.503113608807325
,01,Bocas del Toro,0102,Changuinola,010215,Finca 6,LEY N° 39 del 8 de junio de 2015,LEY N° 172 del 19 de octubre de 2020,GA 27801-A,GA 29169-B,Tierra,39723.226221773598809,28840472.388559389859438
,01,Bocas del Toro,0104,Almirante,010404,Nance de Riscó,LEY N° 18 del 26 de febrero de 2009,LEY N° 39 del 8 de junio de 2015,GA 26261,GA 27801-A,Tierra,69181.011347493229550,125317770.951276630163193
,01,Bocas del Toro,0104,Almirante,010403,Barriada Guaymí,LEY N° 39 del 8 de junio de 2015,LEY N° 172 del 19 de octubre de 2020,GA 27801-A,GA 29169-B,Tierra,38043.621274853103387,26698750.832868624478579
,01,Bocas del Toro,0101,Bocas del Toro,010105,Tierra Oscura,LEY N° 69 del 28 de octubre de 1998,LEY N°172 del 19 de octubre de 2020,GA 23664,N/A,Tierra,166929.999519225879340,49791116.562412671744823
,01,Bocas del Toro,0101,Bocas del Toro,010107,San Cristóbal,LEY N° 172 del 19 de octubre de 2020,N/A,GA 23664,N/A,Tierra,91410.853597373454249,37977206.119168631732464
",01,Bocas del Toro,0104,Almirante,010401,Almirante,LEY N° 1 del 27 de octubre de 1982,""LEY N° 39 del 8 de junio de 2015, LEY N° 172 del 19 de octubre de 2020"",GA 19956,""GA 27801-A, GA 29169-B"",Tierra,22599.784780830832460,16615176.083144465461373"
",01,Bocas del Toro,0101,Bocas del Toro,010101,Bocas del Toro,LEY N° 1 del 27 de octubre de 1982,""LEY N° 69 del 28 de octubre de 1998, LEY N° 172 de 19 de octubre de 2020"",GA 19956,""GA 23664, GA 29169-B"",Tierra,71150.204285340078059,35367744.367152079939842"
,01,Bocas del Toro,0101,Bocas del Toro,010106,Bocas del Drago,LEY N° 172 del 19 de octubre de 2020,N/A,GA 29169-B,N/A,Tierra,62842.569896185261314,29926423.488822374492884
,01,Bocas del Toro,0104,Almirante,010410,Miraflores,LEY N° 172 del 19 de octubre de 2020,N/A,GA 29169-B,N/A,Tierra,34154.745057328851544,37017543.662357084453106
,01,Bocas del Toro,0104,Almirante,010406,Valle de Riscó,LEY N° 5 del 19 de enero de 1998,LEY N° 18 del 26 de febrero de 2009,GA 23464,GA 26261,Tierra,155807.352898170996923,306178672.165983021259308
,01,Bocas del Toro,0102,Changuinola,010221,Finca 51,LEY N° 172 del 19 de octubre de 2020,N/A,GA 29169-B,N/A,Tierra,44642.571194552620000,78307675.296228051185608
,01,Bocas del Toro,0104,Almirante,010405,Valle de Agua Arriba,LEY N° 18 del 26 de febrero de 2009,LEY N° 39 del 8 de junio de 2015,GA 26261,GA 27801-A,Tierra,96286.512885430100141,70459827.798857614398003
",04,Chiriquí,0402,Barú,040201,Puerto Armuelles,LEY N° 1 del 27 de octubre de 1982,""LEY N° 5 del 19 de enero de 1998, LEY N° 46 del 14 de agosto de 2018"",GA 20047,""GA 23464, GA 28591-B"",Tierra,84746.425510277374997,124086093.355375021696091"
,04,Chiriquí,0402,Barú,040207,Manaca,LEY N° 46 del 14 de agosto de 2018,N/A,GA 28591-B,N/A,Tierra,75678.580687807421782,80784479.685535669326782
",02,Coclé,0206,Penonomé,020614,Las Minas,LEY N° 2 del 21 de octubre de 1981 (derogada) Código Administrativo 1916,""LEY N° 58 del 29 de julio de 1998, LEY N° 296 del 26 de abril de 2022"",GA 22526,""GA 23602, GA 29524-B"",Tierra,50705.949998517397034,70972746.878828153014183"
,02,Coclé,0206,Penonomé,020611,Boca de Tucué,LEY N° 296 del 26 de abril de 2022,N/A,GA 29524-B,N/A,Tierra,83975.380953274725471,103375911.131969392299652
,02,Coclé,0206,Penonomé,020615,Riecito,LEY N° 296 del 26 de abril de 2022,N/A,GA 29524-B,N/A,Tierra,53217.631029083167959,83291821.684414982795715
,02,Coclé,0206,Penonomé,020616,San Miguel,LEY N° 296 del 26 de abril de 2022,N/A,GA 29524-B,N/A,Tierra,70505.393594242399558,99722803.106486871838570
,02,Coclé,0206,Penonomé,020612,Candelario Ovalle,LEY N° 296 del 26 de abril de 2022,N/A,GA 29524-B,N/A,Tierra,51504.021751442276582,99046341.187580659985542
",02,Coclé,0206,Penonomé,020606,Pajonal,LEY N° 2 del 21 de octubre de 1981 (derogada) Código Administrativo 1916,""LEY N° 58 del 29 de julio de 1998, LEY N° 296 del 26 de abril de 2022"",GA 29524-B,""GA 23602, GA 29524-B"",Tierra,56868.133743450984184,63745443.315436802804470"
",13,Panamá Oeste,1301,Arraiján,130106,Vista Alegre,LEY Nº 1 del 27 de octubre de 1982,""LEY N° 42 del 30 de abril de 2003, LEY N° 119 del 30 de diciembre de 2013"",GA 19965,GA 27443-A,Tierra,22213.173961722986860,11368318.784775074571371"
,08,Panamá,0805,Chepo,080502,Cañita,LEY Nº 1 del 27 de octubre de 1982,LEY Nº 24 del 12 de enero de 1996,GA 20006,GA 22951,Masa de Agua - Lago,9779.701634923587335,335462.781289678532630
,05,Darién,0503,Santa Fe,050317,Zapallal,LEY N° 35 del 17 de noviembre de 2014,LEY N° 57 del 14 de julio de 2017,GA 27666,GA 28322-A,Tierra,101740.555298850449617,149811148.717166304588318
,05,Darién,0502,Pinogana,050208,Metetí,LEY N° 58 del 29 de julio de 1998,LEY N° 57 del 14 de julio de 2017,GA 23602,GA 28322-A,Tierra,346492.846160094777588,891599344.983754754066467
,05,Darién,0501,Chepigana,050101,La Palma  ,LEY N° 1 del 27 de octubre de 1982,LEY N° 58 del 29 de julio de 1998,GA 19965,GA 23602,Tierra,367766.378593494882807,571878484.935821652412415
,05,Darién,0503,Santa Fe,050317,Zapallal,LEY N° 35 del 17 de noviembre de 2014,LEY N° 57 del 14 de julio de 2017,GA 27666,GA 28322-A,Masa de Agua - Río,71979.994588235917035,4324259.017246095463634
,05,Darién,0501,Chepigana,050101,La Palma ,LEY N° 1 del 27 de octubre de 1982,LEY N° 58 del 29 de julio de 1998,GA 19965,GA 23602,Masa de Agua - Río,109352.168775276877568,19369736.745163165032864
,05,Darién,0501,Chepigana,050104,Garachiné,LEY N° 1 del 27 de octubre de 1982,LEY N° 22 del 8 de noviembre de 1983,GA 19965,GA 19976,Tierra,97129.998530855300487,199781284.691233694553375
,03,Colón,0304,Portobelo,030401,Portobelo ,LEY N° 1 del 27 de octubre de 1982,N/A,GA 19981,N/A,Tierra,134232.219379558548098,244613356.853392690420151
,08,Panamá,0805,Chepo,080508,Tortí,LEY N° 58 del 29 de julio de 1998,LEY N° 57 del 14 de julio de 2017,GA 23602,GA 28322-A,Masa de Agua - Lago,1409.543734409787476,27144.600017574979574
,01,Bocas del Toro,0102,Changuinola,010210,Las Delicias,LEY N° 18 del 26 de febrero de 2009,LEY N° 188 del 4 de diciembrede 2020,GA 26261,GA 29170-A,Tierra,83060.587147621670738,181171457.706881731748581
,04,Chiriquí,0408,Gualaca,040802,Hornito,LEY N° 1 del 27 de octubre de 1982,N/A,GA 20047,N/A,Tierra,130031.289978004075238,171064594.181509852409363
,05,Darién,0502,Pinogana,050209,Comarca Kuna de Wargandi,LEY N° 34 del 25 de Julio de 2000,LEY N° 57 del 14 de julio de 2017,GA 24106,28322-A,Tierra,198474.094607736158650,949057523.610658645629883
,05,Darién,0503,Santa Fe,050313,Agua Fría,LEY N° 58 del 29 de julio de 1998,LEY N° 57 del 14 de julio de 2017,GA 19965,28322-A,Tierra,126154.790330022733542,306734359.855419099330902
,08,Panamá,0805,Chepo,080508,Tortí,LEY N° 58 del 29 de julio de 1998,LEY N° 57 del 14 de julio de 2017,GA 23602,GA 28322-A,Tierra,286736.577879387419671,1030292164.926264643669128
,10,Comarca Kuna Yala,1001,Comarca Kuna Yala,100101,Narganá ,LEY N° 1 del 27 de octubre de 1982,N/A,GA 19960,N/A,Tierra,592598.525775989401154,961754680.802788734436035
",13,Panamá Oeste,1301,Arraiján,130104,Santa Clara,LEY Nº 1 del 27 de octubre de 1982,""LEY N° 42 del 30 de abril de 2003, LEY N° 119 del 30 de diciembre de 2013"",GA 19965,GA 27443-A,Tierra,92313.315462226441014,53350094.682236179709435"
,04,Chiriquí,0402,Barú,040203,Progreso,LEY N° 1 del 27 de octubre de 1982,LEY N° 5 del 19 de enero de 1998,GA 20047,GA 23464,Tierra,70327.193564223474823,55714605.108138740062714
,04,Chiriquí,0410,Renacimiento,041001,Río Sereno ,LEY N° 1 del 27 de octubre de 1982,LEY N° 41 del 30 de abril de 2003,GA 20047,GA 24794,Tierra,90194.639580305083655,77446468.957404926419258
,04,Chiriquí,0410,Renacimiento,041002,Breñón,LEY N° 1 del 27 de octubre de 1982,LEY N° 41 del 30 de abril de 2003,GA 20047,GA 24794,Tierra,41283.425160323786258,35554729.675945356488228
",01,Bocas del Toro,0102,Changuinola,010218,Barranco Adentro,LEY N° 40 del 30 de abril de 2003,""LEY N° 18 del 26 de febrero de 2009, LEY N° 172 de 19 de octubre de 2020"",GA 24794,""GA 26233, GA 29169-B"",Tierra,24182.244396993926784,20024723.663268249481916"
,05,Darién,0502,Pinogana,050206,Yape,LEY N° 1 del 27 de octubre de 1982,LEY N° 22 del 8 de noviembre de 1983,GA 19965,GA 19976,Tierra,197512.844799190730555,522275591.606868028640747
,03,Colón,0301,Colón,030106,Cristóbal,LEY N° 1 del 27 de octubre de 1982,LEY N° 20 del 30 de septiembre de 2014,GA 19981,GA 27634-A,Masa de Agua - Lago,1424153.408500534249470,262209505.514777302742004
,03,Colón,0301,Colón,030106,Cristóbal,LEY N° 1 del 27 de octubre de 1982,LEY N° 20 del 30 de septiembre de 2014,GA 19981,GA 27634-A,Tierra,2377722.991250874474645,411930823.759691417217255
,13,Panamá Oeste,1307,La Chorrera,130711,Iturralde,LEY Nº 1 del 27 de octubre de 1982,LEY N° 119 del 30 de diciembre de 2013,GA 19965,GA 27443-A,Masa de Agua - Lago,93511.666957893612562,14200524.561632657423615
,04,Chiriquí,0402,Barú,040206,El Palmar,LEY N° 46 del 14 de agosto de 2018,N/A,GA 28591-B,N/A,Tierra,95081.375281389380689,98229827.950014352798462
,02,Coclé,0201,Aguadulce,020101,Aguadulce ,LEY N° 2 del 21 de octubre de 1981 (derogada) Código Administrativo 1916,LEY N° 58 del 29 de julio de 1998,GA 22526,GA 23602,Tierra,62389.332278418696660,50375103.721978738903999
,02,Coclé,0204,Natá,020401,Natá ,LEY N° 2 del 21 de octubre de 1981 (derogada) Código Administrativo 1916,LEY N° 58 del 29 de julio de 1998,GA 22526,GA 23602,Tierra,114955.873159871320240,175035902.522384881973267
,02,Coclé,0204,Natá,020402,Capellanía,LEY N° 2 del 21 de octubre de 1981 (derogada) Código Administrativo 1916,LEY N° 58 del 29 de julio de 1998,GA 22526,GA 23602,Tierra,38185.053464372780581,39392458.463794276118279
